fold,trial,accuracy,learning_rate,lambda_reg,temperature,threshold,features,cost
0,0,0.8224940299987793,0.019426983143724708,1.3195842257813017e-05,6.615081866442262,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7784000000000001
0,0,0.6775059665871122,0.019426983143724708,1.3195842257813017e-05,6.615081866442262,0.05,[44],0.002
0,1,0.8165274262428284,0.02203007211741728,6.263984813784011e-06,4.878686349697758,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7784000000000001
0,1,0.7863961813842482,0.02203007211741728,6.263984813784011e-06,4.878686349697758,0.05,"[0, 1, 4, 5, 8, 9, 12, 13, 16, 17, 20, 21, 24, 25, 28, 29, 32, 33, 35, 36, 37, 40, 41, 44, 45, 48, 49, 52, 53]",0.0811
0,1,0.7884844868735084,0.02203007211741728,6.263984813784011e-06,4.878686349697758,0.1,"[0, 1, 4, 5, 8, 9, 12, 13, 16, 17, 20, 21, 24, 25, 28, 29, 32, 33, 36, 37, 40, 41, 44, 45, 48, 49, 52, 53]",0.05600000000000001
0,1,0.7796837708830548,0.02203007211741728,6.263984813784011e-06,4.878686349697758,0.2,"[0, 1, 4, 5, 9, 13, 16, 17, 20, 21, 24, 25, 28, 37, 40, 41, 44, 45, 48, 49, 52, 53]",0.04400000000000001
0,1,0.5469868735083532,0.02203007211741728,6.263984813784011e-06,4.878686349697758,0.5,"[5, 13, 37, 40, 53]",0.01
0,2,0.8157815933227539,0.014295457512484169,4.509643652986999e-06,6.854251136210871,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7784000000000001
0,2,0.7886336515513126,0.014295457512484169,4.509643652986999e-06,6.854251136210871,0.05,"[0, 1, 4, 5, 8, 9, 12, 13, 16, 17, 20, 21, 24, 25, 28, 29, 32, 33, 36, 37, 40, 41, 44, 45, 48, 49, 52, 53]",0.05600000000000001
0,2,0.7438842482100239,0.014295457512484169,4.509643652986999e-06,6.854251136210871,0.1,"[0, 1, 4, 5, 8, 9, 13, 16, 17, 20, 21, 24, 25, 28, 29, 32, 33, 36, 37, 40, 41, 44, 45, 48, 49, 52, 53]",0.054000000000000006
0,2,0.7925865155131265,0.014295457512484169,4.509643652986999e-06,6.854251136210871,0.2,"[0, 1, 4, 8, 13, 16, 17, 20, 21, 24, 25, 28, 29, 32, 33, 36, 37, 40, 41, 45, 48, 52]",0.04400000000000001
0,2,0.7979564439140812,0.014295457512484169,4.509643652986999e-06,6.854251136210871,0.5,"[1, 16, 17, 20, 25, 32, 41, 45]",0.016
0,3,0.8116050362586975,0.028971229061426716,1.953114903878062e-05,4.853623506456919,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7784000000000001
0,4,0.8055638670921326,0.0492192752488207,7.512313448920769e-06,2.516393156859977,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7784000000000001
0,4,0.7784158711217184,0.0492192752488207,7.512313448920769e-06,2.516393156859977,0.05,"[0, 1, 4, 5, 8, 9, 12, 16, 17, 21, 24, 25, 29, 32, 33, 36, 37, 40, 41, 44, 45, 48, 49, 53]",0.048
0,4,0.5748806682577565,0.0492192752488207,7.512313448920769e-06,2.516393156859977,0.1,[45],0.002
1,0,0.7217712998390198,0.0035508501462821456,2.2516574037250188e-05,9.833354050242251,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7784000000000001
1,0,0.6084294461056529,0.0035508501462821456,2.2516574037250188e-05,9.833354050242251,0.05,"[0, 1, 4, 5, 8, 9, 12, 13, 16, 17, 20, 21, 24, 25, 28, 29, 33, 36, 37, 40, 41, 44, 45, 48, 49, 53]",0.052000000000000005
1,0,0.5508329773601025,0.0035508501462821456,2.2516574037250188e-05,9.833354050242251,0.1,"[0, 1, 4, 5, 9, 13, 16, 20, 21, 24, 29, 36, 37, 40, 41, 44, 48, 49, 53]",0.038000000000000006
1,0,0.5014950875694147,0.0035508501462821456,2.2516574037250188e-05,9.833354050242251,0.2,"[1, 9, 13, 20, 24, 48, 49, 53]",0.016
1,1,0.6765627264976501,0.0023653197026449087,1.0547616467632862e-08,16.55083771592707,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7784000000000001
