fold,trial,accuracy,learning_rate,lambda_reg,temperature,threshold,features,cost
0,0,0.8983031511306763,0.001,1e-09,0.1,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,0,0.7447128890886616,0.001,1e-09,0.1,0.01,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.06480000000000001
0,0,0.8358691987863804,0.001,1e-09,0.1,0.05,"[0, 1, 4, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 21]",0.03975000000000001
0,0,0.8538487470502304,0.001,1e-09,0.1,0.1,"[0, 1, 4, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 21]",0.03975000000000001
0,0,0.8639172940779863,0.001,1e-09,0.1,0.2,"[0, 1, 4, 8, 9, 11, 12, 15, 16, 17, 19, 21]",0.030600000000000002
0,0,0.8605236543431847,0.001,1e-09,0.1,0.5,"[0, 1, 4, 8, 9, 11, 12, 15, 16, 17, 19, 21]",0.030600000000000002
0,1,0.8869311213493347,0.005626448810291737,6.020178724075739e-07,0.29511081997481653,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,1,0.8766602989099899,0.005626448810291737,6.020178724075739e-07,0.29511081997481653,0.01,"[0, 1, 5, 9, 12, 20]",0.012
0,1,0.8870210135970333,0.005626448810291737,6.020178724075739e-07,0.29511081997481653,0.05,"[0, 1, 5, 9, 12, 20]",0.012
0,1,0.8766602989099899,0.005626448810291737,6.020178724075739e-07,0.29511081997481653,0.1,"[0, 1, 5, 9, 12, 20]",0.012
0,1,0.8594448814473536,0.005626448810291737,6.020178724075739e-07,0.29511081997481653,0.2,"[0, 1, 5, 9, 12, 20]",0.012
0,1,0.8929093156534442,0.005626448810291737,6.020178724075739e-07,0.29511081997481653,0.5,"[0, 1, 5, 9, 12, 20]",0.012
0,2,0.8851556181907654,0.007926423383939462,7.282608614624909e-07,0.20801776620585463,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,2,0.8312169906731094,0.007926423383939462,7.282608614624909e-07,0.20801776620585463,0.01,"[1, 8, 20, 21]",0.008
0,2,0.8400719181930554,0.007926423383939462,7.282608614624909e-07,0.20801776620585463,0.05,"[1, 8, 20, 21]",0.008
0,2,0.8272839644903922,0.007926423383939462,7.282608614624909e-07,0.20801776620585463,0.1,"[1, 8, 20, 21]",0.008
0,2,0.8333970109001011,0.007926423383939462,7.282608614624909e-07,0.20801776620585463,0.2,"[1, 8, 20, 21]",0.008
0,2,0.8384088099786493,0.007926423383939462,7.282608614624909e-07,0.20801776620585463,0.5,"[1, 8, 20, 21]",0.008
0,3,0.8801438212394714,0.003932544974511156,1.5992852175381645e-07,0.4340592519913143,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,3,0.8591976626587257,0.003932544974511156,1.5992852175381645e-07,0.4340592519913143,0.01,"[0, 1, 8, 9, 11, 13, 15, 16, 17, 20, 21]",0.026400000000000007
0,3,0.8727946960332622,0.003932544974511156,1.5992852175381645e-07,0.4340592519913143,0.05,"[0, 1, 8, 9, 11, 13, 15, 16, 17, 20, 21]",0.026400000000000007
0,3,0.8887740195527587,0.003932544974511156,1.5992852175381645e-07,0.4340592519913143,0.1,"[0, 1, 8, 9, 11, 13, 15, 16, 17, 20, 21]",0.026400000000000007
0,3,0.8597145746713114,0.003932544974511156,1.5992852175381645e-07,0.4340592519913143,0.2,"[0, 1, 8, 9, 11, 13, 15, 16, 17, 20, 21]",0.026400000000000007
0,3,0.8620743903809417,0.003932544974511156,1.5992852175381645e-07,0.4340592519913143,0.5,"[0, 1, 8, 9, 11, 13, 15, 16, 17, 20, 21]",0.026400000000000007
0,4,0.8781436085700989,0.0072117435940868505,9.910653186672189e-08,0.3649795405726626,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,4,0.8952466569277447,0.0072117435940868505,9.910653186672189e-08,0.3649795405726626,0.01,"[0, 1, 5, 12, 16, 17, 20]",0.014
0,4,0.8562085627598607,0.0072117435940868505,9.910653186672189e-08,0.3649795405726626,0.05,"[0, 1, 5, 12, 16, 17, 20]",0.014
0,4,0.8966625463535228,0.0072117435940868505,9.910653186672189e-08,0.3649795405726626,0.1,"[0, 1, 5, 12, 16, 17, 20]",0.014
0,4,0.8944825261265311,0.0072117435940868505,9.910653186672189e-08,0.3649795405726626,0.2,"[0, 1, 5, 12, 16, 17, 20]",0.014
0,4,0.8855601753005956,0.0072117435940868505,9.910653186672189e-08,0.3649795405726626,0.5,"[0, 1, 5, 12, 16, 17, 20]",0.014
1,0,0.8592969179153442,0.001,5.283792804714185e-08,0.19183807226787267,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
1,0,0.7699660104477952,0.001,5.283792804714185e-08,0.19183807226787267,0.01,"[0, 1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23]",0.0529
1,0,0.6837602938157264,0.001,5.283792804714185e-08,0.19183807226787267,0.05,"[0, 1, 4, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23]",0.046700000000000005
1,0,0.7363186349430846,0.001,5.283792804714185e-08,0.19183807226787267,0.1,"[0, 1, 4, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23]",0.046700000000000005
1,0,0.7369117412231676,0.001,5.283792804714185e-08,0.19183807226787267,0.2,"[0, 1, 4, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23]",0.046700000000000005
1,0,0.7694641512877249,0.001,5.283792804714185e-08,0.19183807226787267,0.5,"[0, 1, 4, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23]",0.046700000000000005
1,1,0.8586581945419312,0.0020598324895135683,4.9273090779432e-07,0.36310081276584205,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
1,1,0.7706959874078975,0.0020598324895135683,4.9273090779432e-07,0.36310081276584205,0.01,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.07395
1,1,0.7722700002281178,0.0020598324895135683,4.9273090779432e-07,0.36310081276584205,0.05,"[0, 1, 2, 3, 4, 5, 8, 12, 13, 15, 16, 17, 20, 21, 22, 23]",0.044500000000000005
1,1,0.8334968177566896,0.0020598324895135683,4.9273090779432e-07,0.36310081276584205,0.1,"[0, 1, 4, 5, 12, 13, 15, 16, 17, 20, 21, 22, 23]",0.033350000000000005
1,1,0.8369185847571686,0.0020598324895135683,4.9273090779432e-07,0.36310081276584205,0.2,"[0, 1, 4, 5, 12, 13, 15, 16, 17, 21, 22, 23]",0.03135
1,1,0.8313753222163925,0.0020598324895135683,4.9273090779432e-07,0.36310081276584205,0.5,"[0, 1, 4, 12, 13, 15, 16, 21, 22, 23]",0.02735
1,2,0.858042299747467,0.003113505392920099,3.2870628582715056e-08,0.1,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
1,2,0.7753952140885554,0.003113505392920099,3.2870628582715056e-08,0.1,0.01,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.06205000000000001
1,2,0.7732509067682551,0.003113505392920099,3.2870628582715056e-08,0.1,0.05,"[0, 1, 3, 4, 5, 6, 9, 12, 15, 17, 20, 21, 22]",0.036300000000000006
1,2,0.7774482742888428,0.003113505392920099,3.2870628582715056e-08,0.1,0.1,"[0, 1, 3, 4, 5, 6, 9, 12, 15, 17, 20, 21, 22]",0.036300000000000006
1,2,0.7288819946620435,0.003113505392920099,3.2870628582715056e-08,0.1,0.2,"[0, 1, 4, 5, 6, 9, 12, 15, 17, 20, 21, 22]",0.03210000000000001
1,2,0.7747108606884595,0.003113505392920099,3.2870628582715056e-08,0.1,0.5,"[0, 1, 4, 5, 6, 9, 12, 15, 17, 20, 21, 22]",0.03210000000000001
1,3,0.8516550064086914,0.0014216243406547314,3.142787491710726e-07,0.1,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
1,3,0.7810525355293474,0.0014216243406547314,3.142787491710726e-07,0.1,0.01,"[0, 1, 3, 4, 5, 7, 12, 13, 15, 16, 17, 19, 20, 22, 23]",0.04395000000000001
1,3,0.8293906973561147,0.0014216243406547314,3.142787491710726e-07,0.1,0.05,"[0, 1, 3, 4, 5, 12, 13, 15, 16, 17, 19, 20, 22, 23]",0.03975000000000001
1,3,0.7931199671510368,0.0014216243406547314,3.142787491710726e-07,0.1,0.1,"[0, 1, 3, 4, 5, 12, 13, 15, 16, 17, 19, 20, 22, 23]",0.03975000000000001
1,3,0.8298241211761753,0.0014216243406547314,3.142787491710726e-07,0.1,0.2,"[0, 1, 3, 4, 5, 12, 13, 15, 16, 17, 19, 20, 22, 23]",0.03975000000000001
1,3,0.7766726737687342,0.0014216243406547314,3.142787491710726e-07,0.1,0.5,"[0, 1, 3, 4, 5, 12, 13, 15, 16, 17, 19, 20, 22, 23]",0.03975000000000001
