fold,trial,accuracy,learning_rate,lambda_reg,temperature,threshold,features,cost
0,0,0.44576719403266907,0.016545572094973256,1.2752358971610919e-08,6.973058442576324,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,0,0.44047619047619047,0.016545572094973256,1.2752358971610919e-08,6.973058442576324,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,0,0.44047619047619047,0.016545572094973256,1.2752358971610919e-08,6.973058442576324,0.05,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",0.07195
0,0,0.44047619047619047,0.016545572094973256,1.2752358971610919e-08,6.973058442576324,0.1,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",0.07195
0,0,0.44047619047619047,0.016545572094973256,1.2752358971610919e-08,6.973058442576324,0.2,"[0, 1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23]",0.057100000000000005
0,0,0.43915343915343913,0.016545572094973256,1.2752358971610919e-08,6.973058442576324,0.5,"[0, 1, 2, 3, 8, 9, 11, 12, 13, 14, 16, 17, 19, 20, 21]",0.04250000000000001
0,1,0.4444444477558136,0.018797025895170415,7.500232145148637e-08,1.134490967070478,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,1,0.44047619047619047,0.018797025895170415,7.500232145148637e-08,1.134490967070478,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,1,0.44047619047619047,0.018797025895170415,7.500232145148637e-08,1.134490967070478,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",0.07395
0,1,0.44047619047619047,0.018797025895170415,7.500232145148637e-08,1.134490967070478,0.1,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",0.067
0,1,0.44047619047619047,0.018797025895170415,7.500232145148637e-08,1.134490967070478,0.2,"[0, 1, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",0.057850000000000006
0,1,0.44047619047619047,0.018797025895170415,7.500232145148637e-08,1.134490967070478,0.5,"[0, 1, 3, 8, 9, 10, 11, 12, 13, 15, 16, 19, 20]",0.037750000000000006
0,2,0.44312170147895813,0.010661407718702163,6.160009278231588e-06,1.352294591919693,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,2,0.44047619047619047,0.010661407718702163,6.160009278231588e-06,1.352294591919693,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,2,0.44047619047619047,0.010661407718702163,6.160009278231588e-06,1.352294591919693,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,2,0.44047619047619047,0.010661407718702163,6.160009278231588e-06,1.352294591919693,0.1,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",0.069
0,2,0.44047619047619047,0.010661407718702163,6.160009278231588e-06,1.352294591919693,0.2,"[0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 22, 23]",0.06280000000000001
0,2,0.44047619047619047,0.010661407718702163,6.160009278231588e-06,1.352294591919693,0.5,"[0, 3, 8, 9, 10, 11, 12, 13, 15, 16, 17, 20, 22, 23]",0.04270000000000001
0,3,0.44179895520210266,0.019006758789747998,6.0940691723106125e-09,12.190298155096528,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,3,0.44047619047619047,0.019006758789747998,6.0940691723106125e-09,12.190298155096528,0.01,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0769
0,3,0.43915343915343913,0.019006758789747998,6.0940691723106125e-09,12.190298155096528,0.05,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0769
0,3,0.44047619047619047,0.019006758789747998,6.0940691723106125e-09,12.190298155096528,0.1,"[0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.06995
