fold,trial,accuracy,learning_rate,lambda_reg,temperature,threshold,features,cost
0,0,0.785724937915802,0.006497709641533662,4.399499138514854e-06,1.008521136570839,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,0,0.7145733890214797,0.006497709641533662,4.399499138514854e-06,1.008521136570839,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,0,0.7459725536992841,0.006497709641533662,4.399499138514854e-06,1.008521136570839,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,0,0.7578311455847255,0.006497709641533662,4.399499138514854e-06,1.008521136570839,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31]",0.16849999999999998
0,0,0.7447046539379475,0.006497709641533662,4.399499138514854e-06,1.008521136570839,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31]",0.1586
0,0,0.7362022673031027,0.006497709641533662,4.399499138514854e-06,1.008521136570839,0.5,"[0, 3, 4, 9, 10, 11, 13, 15, 16, 17, 19, 21, 22, 23, 24, 29, 30]",0.08970000000000002
0,1,0.7758054733276367,0.03191960800125963,2.0602751485196697e-07,1.232908751528538,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,1,0.7287440334128878,0.03191960800125963,2.0602751485196697e-07,1.232908751528538,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,1,0.7491050119331742,0.03191960800125963,2.0602751485196697e-07,1.232908751528538,0.05,"[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31]",0.13679999999999998
0,1,0.7236724343675418,0.03191960800125963,2.0602751485196697e-07,1.232908751528538,0.1,"[0, 1, 3, 4, 5, 7, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31]",0.11649999999999999
0,1,0.7164379474940334,0.03191960800125963,2.0602751485196697e-07,1.232908751528538,0.2,"[0, 1, 3, 4, 5, 7, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 28, 29]",0.09820000000000001
0,1,0.7133800715990454,0.03191960800125963,2.0602751485196697e-07,1.232908751528538,0.5,"[0, 1, 4, 5, 7, 9, 11, 12, 15, 16, 17, 19, 20, 21, 23, 24, 28]",0.066
0,2,0.7756563425064087,0.021488491900018815,9.047762909710501e-07,1.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,2,0.7435113365155132,0.021488491900018815,9.047762909710501e-07,1.0,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,2,0.742467183770883,0.021488491900018815,9.047762909710501e-07,1.0,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23, 24, 25, 27, 28, 29, 30, 31]",0.14869999999999997
0,2,0.716736276849642,0.021488491900018815,9.047762909710501e-07,1.0,0.1,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 27, 28, 29, 30]",0.1022
0,2,0.7120375894988067,0.021488491900018815,9.047762909710501e-07,1.0,0.2,"[0, 1, 3, 4, 5, 6, 8, 9, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 27, 28, 30]",0.09180000000000002
0,2,0.7311306682577565,0.021488491900018815,9.047762909710501e-07,1.0,0.5,"[0, 1, 3, 4, 8, 9, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 27, 28]",0.07
0,3,0.7702863812446594,0.03625507841712657,3.069360225102127e-08,1.0654226373676772,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,3,0.7304594272076372,0.03625507841712657,3.069360225102127e-08,1.0654226373676772,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.1784
0,3,0.7375447494033412,0.03625507841712657,3.069360225102127e-08,1.0654226373676772,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30]",0.1284
0,3,0.7303848448687351,0.03625507841712657,3.069360225102127e-08,1.0654226373676772,0.1,"[0, 1, 2, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 27, 28]",0.10260000000000001
