fold,trial,accuracy,learning_rate,lambda_reg,temperature,threshold,features,cost
0,0,0.742093563079834,0.04201809384518525,1.3195991968603255e-06,8.133134089658423,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.11835
0,0,0.7344097995545658,0.04201809384518525,1.3195991968603255e-06,8.133134089658423,0.01,"[0, 8, 12, 13, 25, 28, 29, 31, 33, 35]",0.0244
0,0,0.7338530066815144,0.04201809384518525,1.3195991968603255e-06,8.133134089658423,0.05,"[0, 8, 12, 13, 25, 28, 29, 31, 33, 35]",0.0244
0,0,0.7326280623608018,0.04201809384518525,1.3195991968603255e-06,8.133134089658423,0.1,"[0, 8, 12, 13, 25, 28, 29, 31, 33]",0.020200000000000003
0,0,0.7365256124721603,0.04201809384518525,1.3195991968603255e-06,8.133134089658423,0.2,"[0, 8, 12, 13, 25, 28, 29, 31, 33]",0.020200000000000003
0,0,0.734521158129176,0.04201809384518525,1.3195991968603255e-06,8.133134089658423,0.5,"[0, 13, 25, 28, 29, 31]",0.0142
0,1,0.7373051047325134,0.003307700376852502,1.002465919414252e-07,13.326167459842493,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.11835
0,1,0.7269487750556793,0.003307700376852502,1.002465919414252e-07,13.326167459842493,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.11414999999999999
0,1,0.7302895322939866,0.003307700376852502,1.002465919414252e-07,13.326167459842493,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.11014999999999998
0,1,0.7285077951002227,0.003307700376852502,1.002465919414252e-07,13.326167459842493,0.1,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.10815
0,1,0.7280623608017818,0.003307700376852502,1.002465919414252e-07,13.326167459842493,0.2,"[0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.10615
0,1,0.7270601336302895,0.003307700376852502,1.002465919414252e-07,13.326167459842493,0.5,"[0, 2, 3, 4, 5, 7, 9, 11, 12, 17, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 35]",0.07195
