fold,trial,accuracy,learning_rate,lambda_reg,temperature,threshold,features,cost
0,0,0.8677626848220825,0.05,3.140035202774604e-08,1.821906411407101,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,0,0.8762508934953538,0.05,3.140035202774604e-08,1.821906411407101,0.01,"[1, 3, 5, 9, 12, 16, 17, 20, 21]",0.020200000000000003
0,0,0.8576438527519656,0.05,3.140035202774604e-08,1.821906411407101,0.05,"[1, 3, 9, 12, 17, 20, 21]",0.0162
0,0,0.8590734453180844,0.05,3.140035202774604e-08,1.821906411407101,0.1,"[1, 3, 9, 12, 17, 20, 21]",0.0162
0,0,0.8526402787705504,0.05,3.140035202774604e-08,1.821906411407101,0.2,"[1, 3, 9, 12, 17, 20, 21]",0.0162
0,0,0.8584256611865618,0.05,3.140035202774604e-08,1.821906411407101,0.5,"[1, 3, 9, 12, 17, 20, 21]",0.0162
0,1,0.8621113300323486,0.04785944717802479,9.099720686976758e-06,2.7119590872444306,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,1,0.885945318084346,0.04785944717802479,9.099720686976758e-06,2.7119590872444306,0.01,"[0, 1, 9, 12, 13, 17, 20, 21]",0.016
0,1,0.8645461043602574,0.04785944717802479,9.099720686976758e-06,2.7119590872444306,0.05,"[0, 1, 9, 12, 17, 20, 21]",0.014
0,1,0.8817458899213724,0.04785944717802479,9.099720686976758e-06,2.7119590872444306,0.1,"[0, 1, 9, 12, 17, 20, 21]",0.014
0,1,0.8598105789849892,0.04785944717802479,9.099720686976758e-06,2.7119590872444306,0.2,"[0, 1, 9, 12, 17, 20, 21]",0.014
0,1,0.8582692994996426,0.04785944717802479,9.099720686976758e-06,2.7119590872444306,0.5,"[0, 1, 9, 12, 17, 20, 21]",0.014
0,2,0.8618432879447937,0.05,1.8951773874506838e-09,3.944557041218477,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0789
0,2,0.8726545746962115,0.05,1.8951773874506838e-09,3.944557041218477,0.01,"[0, 1, 5, 9, 12, 13, 15, 17, 20, 21, 23]",0.026400000000000003
0,2,0.8753573981415297,0.05,1.8951773874506838e-09,3.944557041218477,0.05,"[0, 1, 5, 9, 12, 13, 15, 17, 20, 21, 23]",0.026400000000000003
