fold,trial,accuracy,learning_rate,lambda_reg,temperature,threshold,features,cost
0,0,0.8107845783233643,0.03572947562151542,1.551629439160185e-06,1.16345748030895,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,0,0.7396330548926014,0.03572947562151542,1.551629439160185e-06,1.16345748030895,0.01,"[1, 4, 9, 17, 19, 20, 21, 37, 40, 45, 48, 49, 55]",0.030400000000000007
0,0,0.7169600238663485,0.03572947562151542,1.551629439160185e-06,1.16345748030895,0.05,"[1, 4, 9, 17, 19, 20, 21, 37, 40, 45, 48, 49, 55]",0.030400000000000007
0,0,0.7568615751789977,0.03572947562151542,1.551629439160185e-06,1.16345748030895,0.1,"[1, 4, 9, 17, 19, 20, 21, 37, 40, 45, 48, 49, 55]",0.030400000000000007
0,0,0.773717183770883,0.03572947562151542,1.551629439160185e-06,1.16345748030895,0.2,"[1, 4, 9, 17, 19, 20, 21, 37, 40, 45, 48, 49, 55]",0.030400000000000007
0,0,0.7687947494033412,0.03572947562151542,1.551629439160185e-06,1.16345748030895,0.5,"[1, 4, 9, 17, 19, 20, 21, 37, 40, 45, 48, 49, 55]",0.030400000000000007
0,1,0.8091437816619873,0.03304154160894203,2.287148817455105e-08,11.119774645411253,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,1,0.7813245823389021,0.03304154160894203,2.287148817455105e-08,11.119774645411253,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,1,0.7937798329355609,0.03304154160894203,2.287148817455105e-08,11.119774645411253,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,1,0.7714797136038186,0.03304154160894203,2.287148817455105e-08,11.119774645411253,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.17915000000000003
0,1,0.7585023866348448,0.03304154160894203,2.287148817455105e-08,11.119774645411253,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55]",0.16800000000000004
0,1,0.7469421241050119,0.03304154160894203,2.287148817455105e-08,11.119774645411253,0.5,"[0, 1, 4, 5, 6, 7, 9, 11, 13, 17, 20, 21, 22, 23, 25, 26, 27, 28, 35, 37, 38, 40, 41, 43, 48, 49, 53]",0.079
0,2,0.8087708950042725,0.02714959604802407,2.0439897274039004e-06,1.0632353259816731,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,2,0.7498508353221957,0.02714959604802407,2.0439897274039004e-06,1.0632353259816731,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,2,0.8060113365155132,0.02714959604802407,2.0439897274039004e-06,1.0632353259816731,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,2,0.7833383054892601,0.02714959604802407,2.0439897274039004e-06,1.0632353259816731,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.17990000000000006
0,2,0.7697643198090692,0.02714959604802407,2.0439897274039004e-06,1.0632353259816731,0.2,"[0, 1, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 36, 38, 39, 40, 41, 42, 43, 45, 47, 48, 50, 51, 52, 53, 54, 55]",0.15160000000000004
0,2,0.7765513126491647,0.02714959604802407,2.0439897274039004e-06,1.0632353259816731,0.5,"[1, 5, 6, 8, 9, 11, 19, 23, 24, 28, 33, 36, 40, 43, 45, 51, 52]",0.04795
0,3,0.8063096404075623,0.03679770716915164,3.2718864046493035e-06,1.0095666870319542,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,3,0.7758800715990454,0.03679770716915164,3.2718864046493035e-06,1.0095666870319542,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,3,0.7772971360381862,0.03679770716915164,3.2718864046493035e-06,1.0095666870319542,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.17420000000000005
0,3,0.7100238663484487,0.03679770716915164,3.2718864046493035e-06,1.0095666870319542,0.1,"[0, 1, 3, 4, 5, 8, 9, 12, 13, 16, 19, 20, 21, 25, 28, 29, 31, 32, 33, 36, 37, 41, 44, 45, 48, 49, 51, 52, 53, 55]",0.071
0,3,0.7649164677804295,0.03679770716915164,3.2718864046493035e-06,1.0095666870319542,0.2,"[1, 9, 12, 16, 21, 29, 32, 36, 37, 44, 45, 51, 55]",0.030400000000000003
0,3,0.5529534606205251,0.03679770716915164,3.2718864046493035e-06,1.0095666870319542,0.5,[9],0.002
0,4,0.8054146766662598,0.0252057432632105,2.700718751247334e-06,0.872612238169933,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,4,0.7758054892601431,0.0252057432632105,2.700718751247334e-06,0.872612238169933,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,4,0.7960173031026253,0.0252057432632105,2.700718751247334e-06,0.872612238169933,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,4,0.7649164677804295,0.0252057432632105,2.700718751247334e-06,0.872612238169933,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
0,4,0.7951968973747017,0.0252057432632105,2.700718751247334e-06,0.872612238169933,0.2,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 44, 46, 47, 48, 49, 51, 52, 53, 54]",0.14625000000000005
0,4,0.7019689737470167,0.0252057432632105,2.700718751247334e-06,0.872612238169933,0.5,"[1, 8, 9, 11, 15, 16, 17, 20, 21, 35, 49, 52]",0.030600000000000002
1,0,0.6688737273216248,0.038725504894168844,4.687707673848813e-09,6.62341138196412,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.18409999999999999
1,0,0.6072903317670512,0.038725504894168844,4.687707673848813e-09,6.62341138196412,0.01,"[0, 1, 3, 4, 9, 11, 12, 13, 15, 16, 17, 19, 20, 22, 23, 24, 27, 32, 33, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55]",0.10725
1,0,0.6194646162608571,0.038725504894168844,4.687707673848813e-09,6.62341138196412,0.05,"[0, 1, 3, 4, 12, 13, 15, 16, 17, 19, 20, 22, 23, 24, 27, 32, 33, 36, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 55]",0.09484999999999999
